specification_id,cycle,estimate_margin_dem,environment_margin_dem,input_questions,retained_questions,aggregated_rows,unique_polls,unique_pollsters,effective_sample_size,weighted_mean_poll_age_days
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,9.061048782183915,8.154943903965524,1773,224,224,224,33,101.65749585782717,16.887328522728176
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.535576655458772,6.7820189899128955,943,227,225,225,24,101.20425543423565,19.031748411917736
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,0.9704665427365814,0.8734198884629233,1364,270,265,265,55,110.72282415011088,21.190834572863313
lb90__hl14__q_largest_sample__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.5013697888184441,0.4512328099365997,735,88,86,86,32,43.312995015955764,15.343354894395027
lb90__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2018,8.665889244655471,7.799300320189924,1773,443,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2020,7.6204192843899845,6.858377355950986,943,245,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2022,0.9336038065986286,0.8402434259387658,1364,326,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_all__sample_equal__quality_off__partisan_include__poll_level,2024,0.41408166616877967,0.3726734995519017,735,120,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.665889244655471,7.799300320189924,1773,443,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.6204192843899845,6.858377355950986,943,245,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.9336038065986286,0.8402434259387658,1364,326,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_all__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.41408166616877967,0.3726734995519017,735,120,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.665889244655471,7.799300320189924,1773,443,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.6204192843899845,6.858377355950986,943,245,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.9336038065986286,0.8402434259387658,1364,326,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_all__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.41408166616877967,0.3726734995519017,735,120,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2018,8.764054549838786,7.887649094854908,1773,443,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2020,7.724450278406385,6.952005250565747,943,245,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2022,0.917453699571514,0.8257083296143626,1364,326,265,265,55,162.34893550672155,25.0136683923937
lb90__hl21__q_all__sample_equal__quality_on__partisan_include__poll_level,2024,0.5896526239392946,0.5306873615453652,735,120,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.764054549838786,7.887649094854908,1773,443,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.724450278406385,6.952005250565747,943,245,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.917453699571514,0.8257083296143626,1364,326,265,265,55,162.34893550672155,25.0136683923937
lb90__hl21__q_all__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.5896526239392946,0.5306873615453652,735,120,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.764054549838786,7.887649094854908,1773,443,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.724450278406385,6.952005250565747,943,245,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.917453699571514,0.8257083296143626,1364,326,265,265,55,162.34893550672155,25.0136683923937
lb90__hl21__q_all__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.5896526239392946,0.5306873615453652,735,120,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.71695895704712,7.845263061342409,1773,443,224,224,33,133.2867892035779,22.204138311246666
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.348066661159134,6.6132599950432205,943,245,225,225,24,129.65045818236402,24.682598233294005
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2022,1.258984290555484,1.1330858614999357,1364,326,265,265,55,134.5270508842839,27.13438801807884
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.45159621154594576,0.4064365903913512,735,120,86,86,32,54.34472595020744,20.22023027979233
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.71695895704712,7.845263061342409,1773,443,224,224,33,133.2867892035779,22.204138311246666
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.348066661159134,6.6132599950432205,943,245,225,225,24,129.65045818236402,24.682598233294005
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,1.258984290555484,1.1330858614999357,1364,326,265,265,55,134.5270508842839,27.13438801807884
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.45159621154594576,0.4064365903913512,735,120,86,86,32,54.34472595020744,20.22023027979233
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.71695895704712,7.845263061342409,1773,443,224,224,33,133.2867892035779,22.204138311246666
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.348066661159134,6.6132599950432205,943,245,225,225,24,129.65045818236402,24.682598233294005
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,1.258984290555484,1.1330858614999357,1364,326,265,265,55,134.5270508842839,27.13438801807884
lb90__hl21__q_all__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.45159621154594576,0.4064365903913512,735,120,86,86,32,54.34472595020744,20.22023027979233
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.824169661461573,7.941752695315416,1773,443,224,224,33,135.35580654787552,22.629349460587086
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.421309771808077,6.679178794627269,943,245,225,225,24,133.2400634037752,24.539641419207367
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2022,1.2339390448406906,1.1105451403566216,1364,326,265,265,55,139.85548274594785,27.189234295008003
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.6081497109455541,0.5473347398509988,735,120,86,86,32,54.815862970610624,20.468768806421444
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.824169661461573,7.941752695315416,1773,443,224,224,33,135.35580654787552,22.629349460587086
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.421309771808077,6.679178794627269,943,245,225,225,24,133.2400634037752,24.539641419207367
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2022,1.2339390448406906,1.1105451403566216,1364,326,265,265,55,139.85548274594785,27.189234295008003
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_downweight__poll_level,2024,0.6081497109455541,0.5473347398509988,735,120,86,86,32,54.815862970610624,20.468768806421444
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2018,8.824169661461573,7.941752695315416,1773,443,224,224,33,135.35580654787552,22.629349460587086
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2020,7.421309771808077,6.679178794627269,943,245,225,225,24,133.2400634037752,24.539641419207367
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2022,1.2339390448406906,1.1105451403566216,1364,326,265,265,55,139.85548274594785,27.189234295008003
lb90__hl21__q_all__sample_sqrt__quality_on__partisan_exclude__poll_level,2024,0.6081497109455541,0.5473347398509988,735,120,86,86,32,54.815862970610624,20.468768806421444
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2018,8.393953197109168,7.554557877398251,1773,246,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2020,7.607699226736521,6.846929304062869,943,225,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2022,0.7703948261654134,0.6933553435488721,1364,265,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_include__poll_level,2024,0.36801718261585487,0.3312154643542694,735,89,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2018,8.393953197109168,7.554557877398251,1773,246,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2020,7.607699226736521,6.846929304062869,943,225,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2022,0.7703948261654134,0.6933553435488721,1364,265,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_downweight__poll_level,2024,0.36801718261585487,0.3312154643542694,735,89,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2018,8.393953197109168,7.554557877398251,1773,246,224,224,33,140.3839458695263,22.27116608051237
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2020,7.607699226736521,6.846929304062869,943,225,225,225,24,145.21684706237457,23.908819909850617
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2022,0.7703948261654134,0.6933553435488721,1364,265,265,265,55,167.62007689067508,25.100873871321703
lb90__hl21__q_prefer_lv__sample_equal__quality_off__partisan_exclude__poll_level,2024,0.36801718261585487,0.3312154643542694,735,89,86,86,32,57.057561067038385,19.569380756992086
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2018,8.454418397049928,7.608976557344935,1773,246,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2020,7.707715401389974,6.936943861250977,943,225,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2022,0.7281350534306721,0.6553215480876049,1364,265,265,265,55,162.34893550672157,25.0136683923937
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_include__poll_level,2024,0.5454979634742619,0.49094816712683575,735,89,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2018,8.454418397049928,7.608976557344935,1773,246,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2020,7.707715401389974,6.936943861250977,943,225,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2022,0.7281350534306721,0.6553215480876049,1364,265,265,265,55,162.34893550672157,25.0136683923937
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_downweight__poll_level,2024,0.5454979634742619,0.49094816712683575,735,89,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2018,8.454418397049928,7.608976557344935,1773,246,224,224,33,139.97021952026302,22.66919533969451
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2020,7.707715401389974,6.936943861250977,943,225,225,225,24,141.91020661083627,23.77842953831328
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2022,0.7281350534306721,0.6553215480876049,1364,265,265,265,55,162.34893550672157,25.0136683923937
lb90__hl21__q_prefer_lv__sample_equal__quality_on__partisan_exclude__poll_level,2024,0.5454979634742619,0.49094816712683575,735,89,86,86,32,55.93947950949182,19.817919485819246
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2018,8.368253137903894,7.531427824113504,1773,246,224,224,33,132.21535182207214,22.068066496966605
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2020,7.3412263056027305,6.607103675042458,943,225,225,225,24,129.48553087093865,24.707847550820116
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2022,1.1383138914666018,1.0244825023199415,1364,265,265,265,55,133.24743693728138,27.269726022477602
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_include__poll_level,2024,0.38968134340088767,0.3507132090607989,735,89,86,86,32,54.79603979701561,20.242420154436722
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2018,8.368253137903894,7.531427824113504,1773,246,224,224,33,132.21535182207214,22.068066496966605
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2020,7.3412263056027305,6.607103675042458,943,225,225,225,24,129.48553087093865,24.707847550820116
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2022,1.1383138914666018,1.0244825023199415,1364,265,265,265,55,133.24743693728138,27.269726022477602
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_downweight__poll_level,2024,0.38968134340088767,0.3507132090607989,735,89,86,86,32,54.79603979701561,20.242420154436722
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2018,8.368253137903894,7.531427824113504,1773,246,224,224,33,132.21535182207214,22.068066496966605
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2020,7.3412263056027305,6.607103675042458,943,225,225,225,24,129.48553087093865,24.707847550820116
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2022,1.1383138914666018,1.0244825023199415,1364,265,265,265,55,133.24743693728138,27.269726022477602
lb90__hl21__q_prefer_lv__sample_sqrt__quality_off__partisan_exclude__poll_level,2024,0.38968134340088767,0.3507132090607989,735,89,86,86,32,54.79603979701561,20.242420154436722
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2018,8.43180161818281,7.588621456364529,1773,246,224,224,33,135.6662025216961,22.477640303986
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2020,7.411419647709143,6.670277682938228,943,225,225,225,24,133.0643463388974,24.563929482862193
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2022,1.095920897909217,0.9863288081182953,1364,265,265,265,55,138.6979204255542,27.34126802479454
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_include__poll_level,2024,0.5500867187970813,0.49507804691737317,735,89,86,86,32,55.027191751971166,20.481319621552423
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2018,8.43180161818281,7.588621456364529,1773,246,224,224,33,135.6662025216961,22.477640303986
lb90__hl21__q_prefer_lv__sample_sqrt__quality_on__partisan_downweight__poll_level,2020,7.411419647709143,6.670277682938228,943,225,225,225,24,133.0643463388974,24.563929482862193
