cycle_from,cycle_to,transition,race_id,state,district,dem_vote_total_from,gop_vote_total_from,actual_winner_from,party_structure_from,district_margin_from,dem_vote_total_to,gop_vote_total_to,actual_winner_to,party_structure_to,district_margin_to,district_swing_dem,national_common_district_margin_from,national_common_district_margin_to,national_swing_dem,raw_swing_ratio,same_boundary_era,eligible_for_elasticity_estimation
2018,2020,2018_to_2020,NV-1,NV,1,100707,46978,D,D_vs_R,36.3808105088533,137868,74490,D,D_vs_R,29.844884581696945,-6.535925927156356,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2585227197863382,True,True
2018,2020,2018_to_2020,NV-2,NV,2,120102,167435,R,D_vs_R,-16.461533646104677,155780,216078,R,D_vs_R,-16.215329507500176,0.24620413860450086,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.047407743844183954,True,True
2018,2020,2018_to_2020,NV-3,NV,3,148501,122566,D,D_vs_R,9.567745243795814,203421,190975,D,D_vs_R,3.155711518372397,-6.4120337254234165,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2346667042159332,True,True
2018,2020,2018_to_2020,NV-4,NV,4,121962,102748,D,D_vs_R,8.550576298340083,168457,152284,D,D_vs_R,5.0423862243991255,-3.5081900739409573,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6755181993478531,True,True
2018,2020,2018_to_2020,NY-1,NY,1,124213,121562,D,D_vs_R,1.0786288271793307,160978,180855,R,D_vs_R,-5.814827708266902,-6.893456535446233,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.3273668894673751,True,True
2018,2020,2018_to_2020,NY-2,NY,2,108803,112565,R,D_vs_R,-1.6994326189873876,144849,158151,R,D_vs_R,-4.3900990099009904,-2.690666390913603,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5181002389057936,True,True
2018,2020,2018_to_2020,NY-3,NY,3,149937,98716,D,D_vs_R,20.59938951068356,196056,147461,D,D_vs_R,14.146315902851969,-6.453073607831593,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2425691230933333,True,True
2018,2020,2018_to_2020,NY-4,NY,4,156728,90306,D,D_vs_R,26.88779682149016,199762,139559,D,D_vs_R,17.74219691678381,-9.145599904706348,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7610274954808804,True,True
2018,2020,2018_to_2020,NY-9,NY,9,167269,18702,D,D_vs_R,79.8871867119067,195758,40110,D,D_vs_R,65.98945172723727,-13.897734984669427,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.676073050201429,True,True
2018,2020,2018_to_2020,NY-10,NY,10,162131,33692,D,D_vs_R,65.58933322439141,181215,61045,D,D_vs_R,49.603731528110295,-15.985601696281115,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.0781014271650164,True,True
2018,2020,2018_to_2020,NY-11,NY,11,96850,80440,D,D_vs_R,9.25602120818997,134625,143420,R,D_vs_R,-3.1631570429247065,-12.419178251114676,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.391370123269495,True,True
2018,2020,2018_to_2020,NY-12,NY,12,205858,30446,D,D_vs_R,74.23149840882931,265172,49157,D,D_vs_R,68.72258048096103,-5.508917927868282,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0607675868623185,True,True
2018,2020,2018_to_2020,NY-13,NY,13,171341,9535,D,D_vs_R,89.4568654769013,202916,19829,D,D_vs_R,82.19578441715863,-7.261081059742665,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.3981546892885703,True,True
2018,2020,2018_to_2020,NY-14,NY,14,110318,19202,D,D_vs_R,70.348980852378,152661,52477,D,D_vs_R,48.83736801567725,-21.511612836700756,3.5319557517418376,-1.6613759413609868,-5.193331693102825,4.142160391039526,True,True
2018,2020,2018_to_2020,NY-15,NY,15,122007,4566,D,D_vs_R,92.78519115451162,169533,18984,D,D_vs_R,79.85964130555865,-12.925549848952969,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.4888743128268067,True,True
2018,2020,2018_to_2020,NY-18,NY,18,126368,96345,D,D_vs_R,13.480578143170808,171161,128611,D,D_vs_R,14.194120865190879,0.7135427220200707,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.13739594622229015,True,True
2018,2020,2018_to_2020,NY-19,NY,19,135582,112304,D,D_vs_R,9.390606972559967,168281,151475,D,D_vs_R,5.255882610490499,-4.134724362069468,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7961602698246147,True,True
2018,2020,2018_to_2020,NY-20,NY,20,161330,89058,D,D_vs_R,28.864003067239643,194071,120839,D,D_vs_R,23.25489822488965,-5.609104842349993,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0800590399029104,True,True
2018,2020,2018_to_2020,NY-21,NY,21,93394,116433,R,D_vs_R,-10.979997807717787,122422,169684,R,D_vs_R,-16.179742970017735,-5.199745162299948,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0012349431109206,True,True
2018,2020,2018_to_2020,NY-22,NY,22,116001,110125,D,D_vs_R,2.598551250187948,138898,143291,R,D_vs_R,-1.5567580593148564,-4.155309309502805,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8001239965129514,True,True
2018,2020,2018_to_2020,NY-23,NY,23,100914,114722,R,D_vs_R,-6.403383479567419,116025,161800,R,D_vs_R,-16.47619904616215,-10.07281556659473,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.9395671530035845,True,True
2018,2020,2018_to_2020,NY-24,NY,24,115902,113538,D,D_vs_R,1.0303347280334727,147877,156236,R,D_vs_R,-2.74864935073476,-3.7789840787682323,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7276608354877537,True,True
2018,2020,2018_to_2020,NY-25,NY,25,147979,91342,D,D_vs_R,23.665704221526735,187503,115940,D,D_vs_R,23.58367139792317,-0.08203282360356567,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.015795799007506505,True,True
2018,2020,2018_to_2020,NY-26,NY,26,156968,61488,D,D_vs_R,43.70674186106127,202400,91706,D,D_vs_R,37.637450443037544,-6.069291418023724,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1686700901627844,True,True
2018,2020,2018_to_2020,NY-27,NY,27,128167,114506,D,D_vs_R,5.629386046243298,136686,192619,R,D_vs_R,-16.985165727820714,-22.61455177406401,3.5319557517418376,-1.6613759413609868,-5.193331693102825,4.354536376734421,True,True
2018,2020,2018_to_2020,OH-1,OH,1,141118,154409,R,D_vs_R,-4.497389409427903,172022,199560,R,D_vs_R,-7.411015603554532,-2.9136261941266284,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5610321786294077,True,True
2018,2020,2018_to_2020,OH-2,OH,2,119333,166714,R,D_vs_R,-16.564061150789904,146781,230430,R,D_vs_R,-22.17565235372245,-5.611591202932548,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0805378001149448,True,True
2018,2020,2018_to_2020,OH-3,OH,3,181575,65040,D,D_vs_R,47.25381667781765,227420,93569,D,D_vs_R,41.69955979799931,-5.554256879818347,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0694978114328535,True,True
2018,2020,2018_to_2020,OH-4,OH,4,89412,167993,R,D_vs_R,-30.528156018725355,101897,235875,R,D_vs_R,-39.665217957675594,-9.13706193895024,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.75938347074673,True,True
2018,2020,2018_to_2020,OH-5,OH,5,99655,176569,R,D_vs_R,-27.844792632066728,120962,257019,R,D_vs_R,-35.99572465282647,-8.15093202075974,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5694996011105653,True,True
2018,2020,2018_to_2020,OH-6,OH,6,76716,172774,R,D_vs_R,-38.501743556855985,85661,249130,R,D_vs_R,-48.82717874733789,-10.325435190481905,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.9882102281652718,True,True
2018,2020,2018_to_2020,OH-7,OH,7,107536,153117,R,D_vs_R,-17.487233985413557,102271,236607,R,D_vs_R,-39.64140487136964,-22.15417088595608,3.5319557517418376,-1.6613759413609868,-5.193331693102825,4.265887910718019,True,True
2018,2020,2018_to_2020,OH-8,OH,8,87281,173852,R,D_vs_R,-33.1520719326933,110766,246277,R,D_vs_R,-37.95369185224189,-4.801619919548585,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9245740891007472,True,True
2018,2020,2018_to_2020,OH-9,OH,9,157219,74670,D,D_vs_R,35.59849755702081,190328,111385,D,D_vs_R,26.164931574045532,-9.433565982975281,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8164766936615737,True,True
2018,2020,2018_to_2020,OH-10,OH,10,118785,157554,R,D_vs_R,-14.029507235677917,151976,212972,R,D_vs_R,-16.71361399432248,-2.684106758644562,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.516837151420403,True,True
2018,2020,2018_to_2020,OH-11,OH,11,206138,44486,D,D_vs_R,64.49980847803882,242098,60323,D,D_vs_R,60.106606353394774,-4.393202124644041,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8459313566430926,True,True
2018,2020,2018_to_2020,OH-12,OH,12,161251,175677,R,D_vs_R,-4.281626935131541,182847,241790,R,D_vs_R,-13.8807970101522,-9.599170075020659,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8483645263346367,True,True
2018,2020,2018_to_2020,OH-13,OH,13,153323,98047,D,D_vs_R,21.98989537335402,173631,148648,D,D_vs_R,7.75197887544643,-14.237916497907591,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.741576571513182,True,True
2018,2020,2018_to_2020,OH-14,OH,14,137549,169809,R,D_vs_R,-10.495903799478134,158586,238864,R,D_vs_R,-20.198263932570136,-9.702360133092002,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.8682342485417485,True,True
2018,2020,2018_to_2020,OH-15,OH,15,116112,170593,R,D_vs_R,-19.002458973509356,140183,243103,R,D_vs_R,-26.85201129182908,-7.8495523183197236,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5114675476524213,True,True
2018,2020,2018_to_2020,OH-16,OH,16,129681,170029,R,D_vs_R,-13.462346935370858,144071,247335,R,D_vs_R,-26.382835214585366,-12.920488279214508,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.487899684199642,True,True
2018,2020,2018_to_2020,OK-1,OK,1,103042,150129,R,D_vs_R,-18.5988916582073,109641,213700,R,D_vs_R,-32.18243278767617,-13.58354112946887,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.615573572454257,True,True
2018,2020,2018_to_2020,OK-2,OK,2,65021,140451,R,D_vs_R,-36.71059803768883,63472,216511,R,D_vs_R,-54.66010436347921,-17.94950632579038,3.5319557517418376,-1.6613759413609868,-5.193331693102825,3.456260332770351,True,True
2018,2020,2018_to_2020,OK-3,OK,3,61152,172913,R,D_vs_R,-47.747847820049984,66501,242677,R,D_vs_R,-56.98206211308696,-9.234214293036977,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7780906051698528,True,True
2018,2020,2018_to_2020,OK-4,OK,4,78088,149227,R,D_vs_R,-31.29533906693355,90459,213096,R,D_vs_R,-40.40025695508228,-9.104917888148726,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.7531939853256076,True,True
2018,2020,2018_to_2020,OK-5,OK,5,121149,117811,D,D_vs_R,1.3968865082022095,145658,158191,R,D_vs_R,-4.124746173263693,-5.521632681465903,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.063215871383507,True,True
2018,2020,2018_to_2020,OR-1,OR,1,231198,116446,D,D_vs_R,33.0084799392482,297071,161928,D,D_vs_R,29.442983535911843,-3.565496403336354,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.6865527977101152,True,True
2018,2020,2018_to_2020,OR-2,OR,2,145298,207597,R,D_vs_R,-17.653693024837416,168881,273835,R,D_vs_R,-23.706845923797648,-6.0531528989602315,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1655625437903996,True,True
2018,2020,2018_to_2020,OR-3,OR,3,279019,76187,D,D_vs_R,57.102639031998336,343574,110570,D,D_vs_R,51.3061936302142,-5.796445401784133,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1161323297493773,True,True
2018,2020,2018_to_2020,OR-4,OR,4,208710,152414,D,D_vs_R,15.589105127324686,240950,216081,D,D_vs_R,5.4414251987283135,-10.147679928596371,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.9539826316261164,True,True
2018,2020,2018_to_2020,OR-5,OR,5,197187,149887,D,D_vs_R,13.628217613534865,234863,204372,D,D_vs_R,6.941842066319851,-6.686375547215014,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2874924888959192,True,True
2018,2020,2018_to_2020,PA-1,PA,1,160745,169053,R,D_vs_R,-2.5191177629943176,191875,249804,R,D_vs_R,-13.115633752114093,-10.596515989119775,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.040408087777799,True,True
2018,2020,2018_to_2020,PA-2,PA,2,159600,42382,D,D_vs_R,58.03388420750364,198140,75022,D,D_vs_R,45.07142281869367,-12.96246138880997,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.4959818002815406,True,True
2018,2020,2018_to_2020,PA-3,PA,3,287610,20387,D,D_vs_R,86.76155936583798,341708,33671,D,D_vs_R,82.0602644260867,-4.701294939751278,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.90525605094606,True,True
2018,2020,2018_to_2020,PA-4,PA,4,211524,121467,D,D_vs_R,27.044875086714054,264637,179926,D,D_vs_R,19.054892107530318,-7.989982979183736,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.538508119902123,True,True
2018,2020,2018_to_2020,PA-5,PA,5,198639,106075,D,D_vs_R,30.377337437728492,255743,139552,D,D_vs_R,29.393490937148204,-0.9838465005802881,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.1894441870306335,True,True
2018,2020,2018_to_2020,PA-6,PA,6,177704,124124,D,D_vs_R,17.751832169314973,226440,177526,D,D_vs_R,12.108444770104414,-5.6433873992105585,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0866603045411956,True,True
2018,2020,2018_to_2020,PA-7,PA,7,140813,114437,D,D_vs_R,10.3333986287953,195475,181407,D,D_vs_R,3.7327333223661516,-6.600665306429148,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.2709885862278698,True,True
2018,2020,2018_to_2020,PA-8,PA,8,135603,112563,D,D_vs_R,9.284108217886414,178004,165783,D,D_vs_R,3.5548173723846452,-5.729290845501769,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1032014098215106,True,True
2018,2020,2018_to_2020,PA-9,PA,9,100204,148723,R,D_vs_R,-19.491256472781178,118266,232988,R,D_vs_R,-32.660695678910415,-13.169439206129237,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.5358363348174633,True,True
2018,2020,2018_to_2020,PA-10,PA,10,141668,149365,R,D_vs_R,-2.644717265739624,182938,208896,R,D_vs_R,-6.624744151860226,-3.9800268861206023,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7663725564470315,True,True
2018,2020,2018_to_2020,PA-11,PA,11,113876,163708,R,D_vs_R,-17.952043345437776,141325,241915,R,D_vs_R,-26.24726020248408,-8.295216857046306,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5972823126362297,True,True
2018,2020,2018_to_2020,PA-12,PA,12,82825,161047,R,D_vs_R,-32.075022962865766,99199,241035,R,D_vs_R,-41.68777958699013,-9.612756624124366,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.850980679106421,True,True
2018,2020,2018_to_2020,PA-13,PA,13,74733,178533,R,D_vs_R,-40.98457747980384,96612,267789,R,D_vs_R,-46.9748985321116,-5.990321052307763,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.1534639815637824,True,True
2018,2020,2018_to_2020,PA-14,PA,14,110051,151386,R,D_vs_R,-15.810692442156236,131895,241688,R,D_vs_R,-29.389185268066267,-13.57849282591003,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.6146014982912407,True,True
2018,2020,2018_to_2020,PA-15,PA,15,78327,165245,R,D_vs_R,-35.684725666332746,92156,255058,R,D_vs_R,-46.91688699188397,-11.232161325551225,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.1628045326795644,True,True
2018,2020,2018_to_2020,PA-16,PA,16,124109,135348,R,D_vs_R,-4.331738977942395,143962,210088,R,D_vs_R,-18.67702301934755,-14.345284041405156,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.7622506878304893,True,True
2018,2020,2018_to_2020,PA-17,PA,17,183162,142417,D,D_vs_R,12.514627786190141,222253,212284,D,D_vs_R,2.2941659743589153,-10.220461811831226,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.967997119345342,True,True
2018,2020,2018_to_2020,RI-2,RI,2,126476,72271,D,D_vs_R,27.273367648316704,154086,109894,D,D_vs_R,16.74066217137662,-10.532705476940084,3.5319557517418376,-1.6613759413609868,-5.193331693102825,2.028121078984497,True,True
2018,2020,2018_to_2020,SC-1,SC,1,145455,141473,D,D_vs_R,1.3878046060335694,210627,216042,R,D_vs_R,-1.2691336844251633,-2.656938290458733,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5116057374088714,True,True
2018,2020,2018_to_2020,SC-2,SC,2,109199,144642,R,D_vs_R,-13.96267742405679,155118,202715,R,D_vs_R,-13.301456265911753,0.6612211581450378,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.12732118748032104,True,True
2018,2020,2018_to_2020,SC-3,SC,3,70046,153338,R,D_vs_R,-37.2864663539018,95712,237544,R,D_vs_R,-42.559473797921115,-5.2730074440193135,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0153419337767902,True,True
2018,2020,2018_to_2020,SC-4,SC,4,89182,145321,R,D_vs_R,-23.939565805128293,133023,222126,R,D_vs_R,-25.088906346350406,-1.149340541222113,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.22131082879773162,True,True
2018,2020,2018_to_2020,SC-5,SC,5,103129,141757,R,D_vs_R,-15.773870290665862,145979,220006,R,D_vs_R,-20.226785250761644,-4.452914960095782,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8574293388596039,True,True
2018,2020,2018_to_2020,SC-6,SC,6,144765,58282,D,D_vs_R,42.59260171290391,197477,89258,D,D_vs_R,37.74181735749037,-4.850784355413538,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.9340409282649482,True,True
2018,2020,2018_to_2020,SC-7,SC,7,96564,142681,R,D_vs_R,-19.276055925933665,138863,224993,R,D_vs_R,-23.671452442724593,-4.395396516790928,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.8463538969845464,True,True
2018,2020,2018_to_2020,TN-1,TN,1,47138,172835,R,D_vs_R,-57.142012883399325,68617,228181,R,D_vs_R,-53.76181780200675,3.3801950813925714,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.6508721724594928,True,True
2018,2020,2018_to_2020,TN-2,TN,2,86668,172856,R,D_vs_R,-33.21003067153712,109684,238907,R,D_vs_R,-37.070090736708636,-3.860060065171517,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.7432723910737296,True,True
2018,2020,2018_to_2020,TN-3,TN,3,84731,156512,R,D_vs_R,-29.754645730653326,97687,215571,R,D_vs_R,-37.6316007891259,-7.876955058472571,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.5167440718130563,True,True
2018,2020,2018_to_2020,TN-4,TN,4,78065,147323,R,D_vs_R,-30.728344011216215,111908,223802,R,D_vs_R,-33.330553155997734,-2.6022091447815185,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.5010673876728244,True,True
2018,2020,2018_to_2020,TN-6,TN,6,70370,172810,R,D_vs_R,-42.12517476766181,83852,257572,R,D_vs_R,-50.88101598013028,-8.755841212468468,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.6859776594083047,True,True
2018,2020,2018_to_2020,TN-7,TN,7,81661,170071,R,D_vs_R,-35.12068390192745,95839,245188,R,D_vs_R,-43.79389315215511,-8.673209250227657,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.6700664934894105,True,True
2018,2020,2018_to_2020,TN-8,TN,8,74755,168030,R,D_vs_R,-38.41876557447948,97890,227216,R,D_vs_R,-39.77964110167145,-1.360875527191972,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.26204286720205594,True,True
2018,2020,2018_to_2020,TN-9,TN,9,145139,34901,D,D_vs_R,61.22972672739391,187905,48818,D,D_vs_R,58.75516954415076,-2.4745571832431494,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.4764874129895394,True,True
2018,2020,2018_to_2020,TX-1,TX,1,61263,168165,R,D_vs_R,-46.59501019927821,83016,219726,R,D_vs_R,-45.15726261965634,1.4377475796218633,3.5319557517418376,-1.6613759413609868,-5.193331693102825,-0.27684493588794096,True,True
2018,2020,2018_to_2020,TX-2,TX,2,119992,139188,R,D_vs_R,-7.4064356817655685,148374,192828,R,D_vs_R,-13.028645787539347,-5.622210105773778,3.5319557517418376,-1.6613759413609868,-5.193331693102825,1.0825825188944775,True,True
2018,2020,2018_to_2020,TX-3,TX,3,138234,169520,R,D_vs_R,-10.165911734697193,179458,230512,R,D_vs_R,-12.453106324853039,-2.2871945901558455,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.44040988046140583,True,True
2018,2020,2018_to_2020,TX-4,TX,4,57400,188667,R,D_vs_R,-53.34603989970211,76326,253837,R,D_vs_R,-53.76465563979004,-0.41861574008792957,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.08060639389621232,True,True
2018,2020,2018_to_2020,TX-5,TX,5,78666,130617,R,D_vs_R,-24.82332535370766,100743,173836,R,D_vs_R,-26.62002556641258,-1.7967002127049199,3.5319557517418376,-1.6613759413609868,-5.193331693102825,0.34596292300972936,True,True
